PicoQuant CPDL-S-F

HW-Rev.:	PQ.033.5200.0101
Serial-Num.:	916065:01037578
Ser.-Num. SEED LD:	21391:01035837
Ser.-Num. PUMP LD:	xxxxx:xxxxxxxx
Production Date:	03.04.2019
FW-Version:	0.98

Date	Time	STATE	SysHour	SysTemp	VCCIN	CURIN	PWRIN	SOURCE	EXT	INT	VCC	BOOST	REG	NBA	NBB	TEMP	setNBA	setNBB	setSMF	setSEF	setSEV	setSEC		Main power supply pump	Voltage at monitor diode	Pump temperature	Pump current	Stored value for REG	Stored value for Offset	Stored seed temperature	Stored pump temperature	Stored pump current
			h	oC	mV	mA	mW		Hz	Hz	mV	mV	mV	mV	mV	oC	mV	mV	Hz	Hz	mV			--	--	--	--	--	--	--	--	--
2019-10-08	13:52:12.269	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03522	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:13.440	WORKING	0000000473	29017	12252	00825	10107	INT	0000000000	0080000000	04992	30547	24428	03514	03529	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:14.611	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03519	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:15.782	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03527	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:16.953	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03519	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:18.125	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03523	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:19.296	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03523	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:20.467	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24420	03526	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:21.636	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04994	30555	24428	03517	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:22.806	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03522	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:23.976	WORKING	0000000473	29263	12242	00828	10136	INT	0000000000	0080000000	04992	30555	24420	03525	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:25.146	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03517	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:26.316	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03518	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:27.488	WORKING	0000000473	29017	12247	00828	10136	INT	0000000000	0080000000	04992	30547	24420	03529	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:28.659	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03525	03521	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:29.829	WORKING	0000000473	29508	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03526	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:31.000	WORKING	0000000473	29263	12242	00828	10136	INT	0000000000	0080000000	04992	30547	24420	03525	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:32.169	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24420	03522	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:33.338	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03514	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:34.510	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03517	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:35.680	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03519	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:36.850	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24420	03521	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:38.021	WORKING	0000000473	29017	12247	00825	10103	INT	0000000000	0080000000	04992	30547	24428	03518	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:39.191	WORKING	0000000473	29017	12247	00825	10103	INT	0000000000	0080000000	04994	30555	24428	03515	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:40.360	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03525	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:41.531	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03525	03522	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:42.700	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30539	24428	03529	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:43.870	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03521	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:45.040	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03512	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:46.210	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03521	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:47.382	WORKING	0000000473	28772	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03525	03530	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:48.553	WORKING	0000000473	29017	12247	00825	10103	INT	0000000000	0080000000	04994	30547	24428	03523	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:49.725	WORKING	0000000473	28772	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03521	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:50.896	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24436	03519	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:52.066	WORKING	0000000473	29017	12247	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03522	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:53.239	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03518	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:54.413	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03517	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:55.583	WORKING	0000000473	29263	12242	00828	10136	INT	0000000000	0080000000	04992	30547	24428	03521	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:56.754	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03526	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:57.927	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03521	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:52:59.098	WORKING	0000000473	29017	12242	00828	10136	INT	0000000000	0080000000	04994	30555	24428	03521	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:00.268	WORKING	0000000473	29017	12242	00828	10136	INT	0000000000	0080000000	04992	30555	24428	03523	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:01.441	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03523	03522	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:02.614	WORKING	0000000473	29508	12247	00828	10140	INT	0000000000	0080000000	04994	30547	24428	03523	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:03.784	WORKING	0000000473	29263	12247	00825	10103	INT	0000000000	0080000000	04992	30555	24428	03517	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:04.957	WORKING	0000000473	29263	12252	00825	10107	INT	0000000000	0080000000	04992	30555	24428	03512	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:06.129	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03514	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:07.298	WORKING	0000000473	29508	12247	00828	10140	INT	0000000000	0080000000	04994	30555	24428	03519	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:08.471	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04994	30555	24428	03521	03529	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:09.641	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03519	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:10.811	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03521	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:11.981	WORKING	0000000473	29508	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03519	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:13.150	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03526	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:14.320	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03519	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:15.490	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24420	03517	03522	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:16.660	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24420	03522	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:17.830	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03521	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:19.001	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03527	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:20.171	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03519	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:21.341	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24420	03529	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:22.514	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03518	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:23.685	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03522	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:24.856	WORKING	0000000473	29263	12252	00825	10107	INT	0000000000	0080000000	04992	30555	24428	03523	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:26.028	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03522	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:27.200	WORKING	0000000473	29017	12247	00825	10103	INT	0000000000	0080000000	04992	30547	24428	03523	03519	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:28.372	WORKING	0000000473	29263	12247	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03521	03523	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:29.543	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03521	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:30.716	WORKING	0000000473	29263	12242	00828	10136	INT	0000000000	0080000000	04992	30555	24428	03526	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:31.889	WORKING	0000000473	29263	12257	00825	10112	INT	0000000000	0080000000	04992	30555	24428	03526	03529	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:33.062	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03519	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:34.232	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24420	03525	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:35.405	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03518	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:36.577	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03525	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:37.749	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04991	30547	24428	03519	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:38.919	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03526	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:40.091	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03521	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:41.265	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03514	03523	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:42.438	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03518	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:43.611	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24420	03523	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:44.781	WORKING	0000000473	29263	12247	00825	10103	INT	0000000000	0080000000	04992	30555	24428	03518	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:45.952	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03527	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:47.121	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03529	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:48.290	WORKING	0000000473	29508	12247	00831	10177	INT	0000000000	0080000000	04992	30547	24420	03523	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:49.460	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24420	03512	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:50.631	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03521	03522	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:51.801	WORKING	0000000473	29508	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03521	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:52.970	WORKING	0000000473	29263	12252	00825	10107	INT	0000000000	0080000000	04992	30547	24428	03517	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:54.142	WORKING	0000000473	29263	12242	00828	10136	INT	0000000000	0080000000	04992	30555	24428	03517	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:55.314	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04994	30555	24428	03519	03525	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:56.484	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03519	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:57.654	WORKING	0000000473	29263	12247	00825	10103	INT	0000000000	0080000000	04992	30555	24420	03519	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:58.824	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24420	03523	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:53:59.994	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24420	03515	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:01.164	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03519	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:02.334	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03512	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:03.503	WORKING	0000000473	29263	12252	00825	10107	INT	0000000000	0080000000	04992	30547	24428	03522	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:04.673	WORKING	0000000473	29508	12247	00828	10144	INT	0000000000	0080000000	04992	30547	24420	03518	03521	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:05.844	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03519	03522	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:07.014	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03514	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:08.184	WORKING	0000000473	29017	12247	00825	10103	INT	0000000000	0080000000	04992	30547	24428	03526	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:09.355	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03529	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:10.525	WORKING	0000000473	28772	12252	00828	10144	INT	0000000000	0080000000	04994	30555	24428	03531	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:11.695	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03525	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:12.866	WORKING	0000000473	29508	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03512	03522	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:14.038	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03523	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:15.210	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03517	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:16.380	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03519	03529	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:17.552	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03522	03522	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:18.721	WORKING	0000000473	29508	12252	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03519	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:19.894	WORKING	0000000473	29263	12242	00825	10099	INT	0000000000	0080000000	04992	30555	24420	03523	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:21.065	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03522	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:22.235	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04994	30555	24428	03525	03527	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:23.405	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03514	03519	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:24.577	WORKING	0000000473	29263	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03521	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:25.750	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03525	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:26.924	WORKING	0000000473	29263	12247	00825	10103	INT	0000000000	0080000000	04992	30547	24420	03518	03523	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:28.095	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03517	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:29.268	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24428	03525	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:30.440	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30547	24428	03523	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:31.612	WORKING	0000000473	29017	12252	00828	10144	INT	0000000000	0080000000	04992	30547	24428	03526	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:32.783	WORKING	0000000473	29017	12247	00828	10144	INT	0000000000	0080000000	04992	30555	24428	03526	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:33.953	WORKING	0000000473	29017	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24420	03525	03526	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:35.122	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24420	03522	03529	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:36.293	WORKING	0000000473	29263	12252	00825	10107	INT	0000000000	0080000000	04992	30547	24428	03517	03527	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:37.464	WORKING	0000000473	29263	12247	00828	10140	INT	0000000000	0080000000	04992	30555	24420	03522	03525	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	13:54:38.635	WORKING	0000000473	29017	12252	00825	10107	INT	0000000000	0080000000	04992	30547	24428	03519	03526	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
